Variação,Métricas,Épocas
0.65334102072413,Train loss,1
0.601673510169226,Train loss,2
0.5732788651519352,Train loss,3
0.5267869809884874,Train loss,4
0.4655091026188835,Train loss,5
0.4198287462431287,Train loss,6
0.3915619824377317,Train loss,7
0.3760876486320344,Train loss,8
0.35856790066711486,Train loss,9
0.3457391866048177,Train loss,10
0.34070664155577857,Train loss,11
0.3320426513987874,Train loss,12
0.3215654518490746,Train loss,13
0.31259968906641006,Train loss,14
0.310098987860339,Train loss,15
0.29920395961356544,Train loss,16
0.2932610475685861,Train loss,17
0.286419048280943,Train loss,18
0.2816665790620304,Train loss,19
0.2723880926697027,Train loss,20
0.2704868463344044,Train loss,21
0.2633499382081486,Train loss,22
0.254636406974187,Train loss,23
0.24833043795965967,Train loss,24
0.24188491789121477,Train loss,25
0.23567205041173905,Train loss,26
0.22926245588868382,Train loss,27
0.22137604593994126,Train loss,28
0.22534081038501527,Train loss,29
0.21317306757209792,Train loss,30
0.20531600323697877,Train loss,31
0.1994430027145242,Train loss,32
0.18973420035153155,Train loss,33
0.18411203851657254,Train loss,34
0.17638623113670046,Train loss,35
0.17133142376584667,Train loss,36
0.1640549567661115,Train loss,37
0.15802802735141344,Train loss,38
0.15050899163243317,Train loss,39
0.1447269503523906,Train loss,40
0.13836057145089384,Train loss,41
0.13338440387731507,Train loss,42
0.1259859919412032,Train loss,43
0.11900097101926804,Train loss,44
0.1147617156915958,Train loss,45
0.10788544531793348,Train loss,46
0.10356098344135616,Train loss,47
0.09604469826947602,Train loss,48
0.09175877310187808,Train loss,49
0.08608318663364838,Train loss,50
0.08214336914298613,Train loss,51
0.07638901859580997,Train loss,52
0.07656590690585001,Train loss,53
0.06649267452340278,Train loss,54
0.06466916801467065,Train loss,55
0.06252902541967434,Train loss,56
0.061275604473101715,Train loss,57
0.053041498169842514,Train loss,58
0.05240543709742645,Train loss,59
0.04703104764862459,Train loss,60
0.04394410806892824,Train loss,61
0.044456881160759146,Train loss,62
0.04132160005817515,Train loss,63
0.043162225025312397,Train loss,64
0.03886604232643361,Train loss,65
0.033786376171508835,Train loss,66
0.034961477508814634,Train loss,67
0.03331912577631772,Train loss,68
0.030691042076408243,Train loss,69
0.027960590980706794,Train loss,70
0.029336128691737982,Train loss,71
0.02960597354750563,Train loss,72
0.02743005347205557,Train loss,73
0.027365746023064103,Train loss,74
0.02456590459781832,Train loss,75
0.02454792681129812,Train loss,76
0.023202911497473472,Train loss,77
0.022325430441749863,Train loss,78
0.02421990693609659,Train loss,79
0.02366420329515157,Train loss,80
0.02054417909905573,Train loss,81
0.021476371594878387,Train loss,82
0.07088429574378848,Train loss,83
0.05671375924026564,Train loss,84
0.045965875305155925,Train loss,85
0.03939625157529326,Train loss,86
0.022971330863125215,Train loss,87
0.020605785860338188,Train loss,88
0.017163949176315255,Train loss,89
0.01760618575200963,Train loss,90
0.01740309414576687,Train loss,91
0.017147672363849807,Train loss,92
0.01661180565949522,Train loss,93
0.017300217747230947,Train loss,94
0.015112038724450579,Train loss,95
0.01626809630386387,Train loss,96
0.015420376724050295,Train loss,97
