Variação,Métricas,Épocas
0.6930633207729885,Train loss,1
0.6892375189917428,Train loss,2
0.6859479209354945,Train loss,3
0.6819196656772069,Train loss,4
0.6751265927723475,Train loss,5
0.6680853162493025,Train loss,6
0.6619938434873308,Train loss,7
0.6565589901379176,Train loss,8
0.6419107798167637,Train loss,9
0.636931631224496,Train loss,10
0.638246476990836,Train loss,11
0.6369417660576957,Train loss,12
0.6270613139016288,Train loss,13
0.6213479328155518,Train loss,14
0.6215311608995711,Train loss,15
0.6174529981613159,Train loss,16
0.6126209671156747,Train loss,17
0.6082562521525792,Train loss,18
0.6104811654772078,Train loss,19
0.6038192810331072,Train loss,20
0.6101718023845127,Train loss,21
0.6050747878210885,Train loss,22
0.6032834110941205,Train loss,23
0.6070660873821804,Train loss,24
0.5970842351232256,Train loss,25
0.5997963585172381,Train loss,26
0.598502391406468,Train loss,27
0.5982422750336783,Train loss,28
0.5940578045163836,Train loss,29
0.5913065593583243,Train loss,30
0.5864789291790553,Train loss,31
0.5927515864372254,Train loss,32
0.5865405654907226,Train loss,33
0.5858083408219473,Train loss,34
0.5877573101861137,Train loss,35
0.5818203687667847,Train loss,36
0.5835359396253313,Train loss,37
0.5819708384786333,Train loss,38
0.5763061394010272,Train loss,39
0.5755186074120657,Train loss,40
0.581535598891122,Train loss,41
0.5716643357276916,Train loss,42
0.5728994069780622,Train loss,43
0.5711438965797424,Train loss,44
0.5657315673146929,Train loss,45
0.5683767768314907,Train loss,46
0.5649222591945103,Train loss,47
0.5662188652583531,Train loss,48
0.5595141833169119,Train loss,49
0.5503974543298994,Train loss,50
0.5551173744882856,Train loss,51
0.5544088418143136,Train loss,52
0.5503955575398036,Train loss,53
0.5422791508265904,Train loss,54
0.54323251247406,Train loss,55
0.5374568785939898,Train loss,56
0.5386202001571655,Train loss,57
0.5423994537762233,Train loss,58
0.5278977479253496,Train loss,59
0.5312251033101762,Train loss,60
0.5250695061683655,Train loss,61
0.5280463583128793,Train loss,62
0.5180898812838963,Train loss,63
0.514099566255297,Train loss,64
0.5130943725790297,Train loss,65
0.5043293806484768,Train loss,66
0.5090863227844238,Train loss,67
0.5033286183221,Train loss,68
0.49797531945364815,Train loss,69
0.4978155466488429,Train loss,70
0.49365469421659197,Train loss,71
0.48644860574177334,Train loss,72
0.4906050682067871,Train loss,73
0.4887868251119341,Train loss,74
0.469676342351096,Train loss,75
0.47600612810679843,Train loss,76
0.4733642515114376,Train loss,77
0.46057951859065466,Train loss,78
0.46947409493582587,Train loss,79
0.4598563872064863,Train loss,80
0.45774061611720496,Train loss,81
0.45408046756471904,Train loss,82
0.45855351686477663,Train loss,83
0.44987149477005006,Train loss,84
0.4509834030696324,Train loss,85
0.43811300448008944,Train loss,86
0.4466359782218933,Train loss,87
0.43487154160227093,Train loss,88
0.4222049192019871,Train loss,89
0.4248078615324838,Train loss,90
0.42683840308870585,Train loss,91
0.4100302982330322,Train loss,92
0.42061854890414646,Train loss,93
0.4101936682632991,Train loss,94
0.41545023815972465,Train loss,95
0.4069239832673754,Train loss,96
0.4067059648036957,Train loss,97
0.3999204077039446,Train loss,98
0.40219146720000676,Train loss,99
0.398048551934106,Train loss,100
0.6945426825114659,Train loss,1
0.6836818286350795,Train loss,2
0.6760044581549508,Train loss,3
0.6718167291368757,Train loss,4
0.6664538894380841,Train loss,5
0.6555288573673793,Train loss,6
0.6543850285666329,Train loss,7
0.6388744143077305,Train loss,8
0.6412705605370658,Train loss,9
0.6361247297695705,Train loss,10
0.6289884114265442,Train loss,11
0.6268515726498195,Train loss,12
0.626792619568961,Train loss,13
0.6209747907093593,Train loss,14
0.6176353393282209,Train loss,15
0.6149257584980556,Train loss,16
0.6175199954850333,Train loss,17
0.6136279572759356,Train loss,18
0.6117311120033264,Train loss,19
0.6099236287389482,Train loss,20
0.6052883206095014,Train loss,21
0.6037174698284694,Train loss,22
0.603414101260049,Train loss,23
0.6025317934581211,Train loss,24
0.6016986530167716,Train loss,25
0.6007351630074638,Train loss,26
0.597397837298257,Train loss,27
0.6004175063541958,Train loss,28
0.5923008021286555,Train loss,29
0.5979021573066712,Train loss,30
0.5954925302096775,Train loss,31
0.5958730598858425,Train loss,32
0.5884561708995274,Train loss,33
0.5909840025220598,Train loss,34
0.589015406199864,Train loss,35
0.5792457648686,Train loss,36
0.5819340545790536,Train loss,37
0.5823448002338409,Train loss,38
0.5804122512681144,Train loss,39
0.5815017625263759,Train loss,40
0.576859336239951,Train loss,41
0.5752918808800833,Train loss,42
0.5764016962051391,Train loss,43
0.5726362235205514,Train loss,44
0.5704305342265538,Train loss,45
0.5681496184212821,Train loss,46
0.5665270461354937,Train loss,47
0.5637630261693682,Train loss,48
0.5674079751968384,Train loss,49
0.5623538528169905,Train loss,50
0.5581126192637852,Train loss,51
0.5506725767680577,Train loss,52
0.5547147609506334,Train loss,53
0.5485675988878522,Train loss,54
0.5535598308699472,Train loss,55
0.5461841917037964,Train loss,56
0.5463059137548719,Train loss,57
0.5362034661429269,Train loss,58
0.5429852502686637,Train loss,59
0.5360207424845014,Train loss,60
0.5254026327814375,Train loss,61
0.5336997747421265,Train loss,62
0.5179532025541578,Train loss,63
0.5170926257542201,Train loss,64
0.5124827819211143,Train loss,65
0.5086798002038683,Train loss,66
0.5078737052849361,Train loss,67
0.5043378349712917,Train loss,68
0.49615085703986034,Train loss,69
0.4913132429122925,Train loss,70
0.4909669065475464,Train loss,71
0.4904087805747986,Train loss,72
0.47629682609013146,Train loss,73
0.4815183940955571,Train loss,74
0.4696110257080623,Train loss,75
0.4762579720360892,Train loss,76
0.4668260673114232,Train loss,77
0.46832710555621554,Train loss,78
0.45489910534449984,Train loss,79
0.45473484448024204,Train loss,80
0.4440822422504425,Train loss,81
0.4415159147126334,Train loss,82
0.4372397499425071,Train loss,83
0.43223173924854824,Train loss,84
0.43287888850484574,Train loss,85
0.4257546443598611,Train loss,86
0.42733261908803666,Train loss,87
0.42232732909066334,Train loss,88
0.4220178885119302,Train loss,89
0.4109197575705392,Train loss,90
0.41030500241688317,Train loss,91
0.40957530089787075,Train loss,92
0.40531259059906005,Train loss,93
0.408065630367824,Train loss,94
0.40671830654144286,Train loss,95
0.3960425443308694,Train loss,96
0.40106395483016966,Train loss,97
0.39041908417429244,Train loss,98
0.39293149726731436,Train loss,99
0.3965692561013358,Train loss,100
0.6936614012718201,Train loss,1
0.6912633037567139,Train loss,2
0.6911558181898935,Train loss,3
0.6906007596424648,Train loss,4
0.6881702787535531,Train loss,5
0.6844769872937884,Train loss,6
0.6817640205792018,Train loss,7
0.6752316076414926,Train loss,8
0.6707274624279567,Train loss,9
0.6637197150502886,Train loss,10
0.6564836362430028,Train loss,11
0.6461893885476249,Train loss,12
0.6442166236468724,Train loss,13
0.639453501360757,Train loss,14
0.6335655845914568,Train loss,15
0.6299842466626848,Train loss,16
0.6274241062573024,Train loss,17
0.6212652652604239,Train loss,18
0.6237208526475089,Train loss,19
0.6131861574309213,Train loss,20
0.6155084334100995,Train loss,21
0.6120480264936174,Train loss,22
0.6121991511753627,Train loss,23
0.6099256883348737,Train loss,24
0.6101382122720991,Train loss,25
0.6077324734415327,Train loss,26
0.6045967929703848,Train loss,27
0.6042051145008632,Train loss,28
0.6049082367760794,Train loss,29
0.6011752203532628,Train loss,30
0.5975461949620928,Train loss,31
0.5980160301072257,Train loss,32
0.5983206783022199,Train loss,33
0.5975941559246608,Train loss,34
0.5983363410404751,Train loss,35
0.5901084004129682,Train loss,36
0.5943911004066468,Train loss,37
0.5892325578417097,Train loss,38
0.5954736256599427,Train loss,39
0.5926723919595991,Train loss,40
0.5916521174567086,Train loss,41
0.5861234746660505,Train loss,42
0.5802065215791975,Train loss,43
0.5821810463496617,Train loss,44
0.5854505004201617,Train loss,45
0.5809880236216954,Train loss,46
0.5769094848632812,Train loss,47
0.5780354823384967,Train loss,48
0.5795370221138001,Train loss,49
0.5818782670157296,Train loss,50
0.569000962121146,Train loss,51
0.5756535843440465,Train loss,52
0.5690690803527833,Train loss,53
0.569174166066306,Train loss,54
0.5689560655185154,Train loss,55
0.5658977614130293,Train loss,56
0.5613238256318228,Train loss,57
0.5573242316927228,Train loss,58
0.5550930784429823,Train loss,59
0.5586087550435748,Train loss,60
0.5573736793654306,Train loss,61
0.5456844392844609,Train loss,62
0.5492239890779768,Train loss,63
0.5438640890802656,Train loss,64
0.5377323925495148,Train loss,65
0.5395164413111551,Train loss,66
0.5315567033631461,Train loss,67
0.5306757412637984,Train loss,68
0.526347484588623,Train loss,69
0.5240912757601057,Train loss,70
0.5154816361836024,Train loss,71
0.5074706895010812,Train loss,72
0.5118321779796056,Train loss,73
0.5129422017506191,Train loss,74
0.49976300273622787,Train loss,75
0.49361568467957634,Train loss,76
0.49987761667796543,Train loss,77
0.48783305031912666,Train loss,78
0.48582203456333706,Train loss,79
0.48382531676973617,Train loss,80
0.4746530042375837,Train loss,81
0.47005108645984106,Train loss,82
0.46572851725987024,Train loss,83
0.45802499532699587,Train loss,84
0.4656801085812705,Train loss,85
0.44791392292295185,Train loss,86
0.4517296630995614,Train loss,87
0.45778349365506854,Train loss,88
0.4402820726803371,Train loss,89
0.4373043385573796,Train loss,90
0.4287666058540344,Train loss,91
0.4284599988801139,Train loss,92
0.42749260885374885,Train loss,93
0.4294517569882529,Train loss,94
0.4128807585580008,Train loss,95
0.4087848285266331,Train loss,96
0.4161530828475952,Train loss,97
0.41025543791907176,Train loss,98
0.4065024697780609,Train loss,99
0.4045889244760786,Train loss,100
0.6908112989153181,Train loss,1
0.6869126074654716,Train loss,2
0.6806538139070784,Train loss,3
0.6729671219417027,Train loss,4
0.6695628976821899,Train loss,5
0.662059189932687,Train loss,6
0.6512973730904715,Train loss,7
0.6435159942081996,Train loss,8
0.6436284290041242,Train loss,9
0.6359605182920184,Train loss,10
0.6347950274603708,Train loss,11
0.6346268578938076,Train loss,12
0.6297079072679792,Train loss,13
0.628826870237078,Train loss,14
0.6240189603396824,Train loss,15
0.6236046413012913,Train loss,16
0.6186969007764543,Train loss,17
0.6234405956949507,Train loss,18
0.6156083342007228,Train loss,19
0.6158195907729013,Train loss,20
0.6126820993423462,Train loss,21
0.6106695471491133,Train loss,22
0.6070361048834665,Train loss,23
0.6094099276406424,Train loss,24
0.6085117210660662,Train loss,25
0.6052479096821376,Train loss,26
0.6036041859218052,Train loss,27
0.6037593909672329,Train loss,28
0.597354792867388,Train loss,29
0.5976232211930411,Train loss,30
0.5948426859719412,Train loss,31
0.5965124695641654,Train loss,32
0.5972694625173296,Train loss,33
0.5915290478297642,Train loss,34
0.5904289698600769,Train loss,35
0.5891477615492684,Train loss,36
0.5863315892219544,Train loss,37
0.5825108616692679,Train loss,38
0.5782377934455871,Train loss,39
0.5802969292231969,Train loss,40
0.5778504770142692,Train loss,41
0.5752917098999023,Train loss,42
0.5743671778270176,Train loss,43
0.573078464780535,Train loss,44
0.5683882972172328,Train loss,45
0.5596966624259949,Train loss,46
0.5643640906470162,Train loss,47
0.5625030882017953,Train loss,48
0.5654671233040945,Train loss,49
0.5579342859131949,Train loss,50
0.5531851046425955,Train loss,51
0.5509455592291695,Train loss,52
0.5411655984606062,Train loss,53
0.5441849282809667,Train loss,54
0.5441258541175298,Train loss,55
0.5392444028173174,Train loss,56
0.53602942943573,Train loss,57
0.5284795992715018,Train loss,58
0.5251142862864903,Train loss,59
0.5289901733398438,Train loss,60
0.5247453219549997,Train loss,61
0.5241857194900512,Train loss,62
0.5242237889766693,Train loss,63
0.5212439479146684,Train loss,64
0.5131211822373526,Train loss,65
0.512183061667851,Train loss,66
0.5144991721425738,Train loss,67
0.501919161932809,Train loss,68
0.5010055763380868,Train loss,69
0.5031070894854409,Train loss,70
0.4918858594553811,Train loss,71
0.4942581466266087,Train loss,72
0.4911078466687884,Train loss,73
0.48293390921183993,Train loss,74
0.48705483402524674,Train loss,75
0.49479005473000665,Train loss,76
0.4861505505016872,Train loss,77
0.48125644189970834,Train loss,78
0.46270674109458926,Train loss,79
0.46692697388785226,Train loss,80
0.4627338033063071,Train loss,81
0.4647033681188311,Train loss,82
0.46289621250970026,Train loss,83
0.4608774052347456,Train loss,84
0.459498119694846,Train loss,85
0.4478223718915667,Train loss,86
0.4497888805185046,Train loss,87
0.44111132417406357,Train loss,88
0.4479525245938982,Train loss,89
0.4403945480074201,Train loss,90
0.4466538756234305,Train loss,91
0.4306751867703029,Train loss,92
0.43479683671678815,Train loss,93
0.43071765184402466,Train loss,94
0.4260549294948578,Train loss,95
0.4233141660690308,Train loss,96
0.42598750267710006,Train loss,97
0.41898043853896005,Train loss,98
0.414237927368709,Train loss,99
0.404673433985029,Train loss,100
0.69097231898989,Train loss,1
0.6875825956889561,Train loss,2
0.6838050433567592,Train loss,3
0.6783647315842765,Train loss,4
0.6695736452511378,Train loss,5
0.6604123735427856,Train loss,6
0.6567782286235264,Train loss,7
0.6443701560156686,Train loss,8
0.6370939990452358,Train loss,9
0.6265709073202951,Train loss,10
0.6257251007216317,Train loss,11
0.6176878789493015,Train loss,12
0.6167141662325177,Train loss,13
0.608610189301627,Train loss,14
0.6098850968905858,Train loss,15
0.6049059452329363,Train loss,16
0.6037343651907785,Train loss,17
0.5996000409126282,Train loss,18
0.5941679852349417,Train loss,19
0.5984693048681532,Train loss,20
0.5901162147521972,Train loss,21
0.590606096812657,Train loss,22
0.5923954950060163,Train loss,23
0.5864542858941214,Train loss,24
0.5925748239244734,Train loss,25
0.5830349312509809,Train loss,26
0.5814215993881225,Train loss,27
0.5807302188873291,Train loss,28
0.5791618980680193,Train loss,29
0.5696347301346915,Train loss,30
0.568053617818015,Train loss,31
0.5664284045355661,Train loss,32
0.5641848134994507,Train loss,33
0.5609777249608721,Train loss,34
0.560894045829773,Train loss,35
0.5534452993529183,Train loss,36
0.5509098475319999,Train loss,37
0.5513157415390014,Train loss,38
0.5435839700698852,Train loss,39
0.5421129322052002,Train loss,40
0.5347932696342468,Train loss,41
0.5325975230761937,Train loss,42
0.5285469465596335,Train loss,43
0.5249652806350164,Train loss,44
0.5221688852991376,Train loss,45
0.5185087272099086,Train loss,46
0.5128976624352591,Train loss,47
0.5117256918975285,Train loss,48
0.5044188775335039,Train loss,49
0.5011689380237034,Train loss,50
0.5040636021750314,Train loss,51
